ProductId;LocalOrderCode;HasGraphicalItem;Description;Price;weight;UnitOfMeasure;Quantity;Accessory;;;;;;;;;;;;;;;;;
1SDA072105R1;1SDA072105R1;1;E1.2C 800 Ekip Touch LSI 3p WMP;4105;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072106R1;1SDA072106R1;1;E1.2C 800 Ekip Touch LSIG 3p WMP;4611;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072107R1;1SDA072107R1;1;E1.2C 800 Ekip G Touch LSIG 3p WMP;8844;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072108R1;1SDA072108R1;1;E1.2C 800 Ekip Hi-Touch LSI 3p WMP;6805;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072109R1;1SDA072109R1;1;E1.2C 800 Ekip Hi-Touch LSIG 3p WMP;7472;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072110R1;1SDA072110R1;1;E1.2C 800 Ekip G Hi-Touch LSIG 3p WMP;9897;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072111R1;1SDA072111R1;1;E1.2N 800 Ekip Dip LI 3p WMP;3715;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072112R1;1SDA072112R1;1;E1.2N 800 Ekip Dip LSI 3p WMP;3814;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072113R1;1SDA072113R1;1;E1.2N 800 Ekip Dip LSIG 3p WMP;4589;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072114R1;1SDA072114R1;1;E1.2N 800 Ekip Touch LI 3p WMP;3965;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072115R1;1SDA072115R1;1;E1.2N 800 Ekip Touch LSI 3p WMP;4246;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072116R1;1SDA072116R1;1;E1.2N 800 Ekip Touch LSIG 3p WMP;5027;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072117R1;1SDA072117R1;1;E1.2N 800 Ekip G Touch LSIG 3p WMP;9153;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072118R1;1SDA072118R1;1;E1.2N 800 Ekip Hi-Touch LSI 3p WMP;7464;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072119R1;1SDA072119R1;1;E1.2N 800 Ekip Hi-Touch LSIG 3p WMP;8237;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072120R1;1SDA072120R1;1;E1.2N 800 Ekip G Hi-Touch LSIG 3p WMP;10244;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072121R1;1SDA072121R1;1;E1.2L 800 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072122R1;1SDA072122R1;1;E1.2L 800 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072123R1;1SDA072123R1;1;E1.2L 800 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072124R1;1SDA072124R1;1;E1.2L 800 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072125R1;1SDA072125R1;1;E1.2L 800 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072126R1;1SDA072126R1;1;E1.2L 800 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072127R1;1SDA072127R1;1;E1.2L 800 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072128R1;1SDA072128R1;1;E1.2L 800 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072129R1;1SDA072129R1;1;E1.2L 800 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072130R1;1SDA072130R1;1;E1.2L 800 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072131R1;1SDA072131R1;1;E1.2B 1000 Ekip Dip LI 3p WMP;3612;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072132R1;1SDA072132R1;1;E1.2B 1000 Ekip Dip LSI 3p WMP;3780;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072133R1;1SDA072133R1;1;E1.2B 1000 Ekip Dip LSIG 3p WMP;3949;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072134R1;1SDA072134R1;1;E1.2B 1000 Ekip Touch LI 3p WMP;4090;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072135R1;1SDA072135R1;1;E1.2B 1000 Ekip Touch LSI 3p WMP;4257;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072136R1;1SDA072136R1;1;E1.2B 1000 Ekip Touch LSIG 3p WMP;4769;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072137R1;1SDA072137R1;1;E1.2B 1000 Ekip G Touch LSIG 3p WMP;8997;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072138R1;1SDA072138R1;1;E1.2B 1000 Ekip Hi-Touch LSI 3p WMP;6985;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072139R1;1SDA072139R1;1;E1.2B 1000 Ekip Hi-Touch LSIG 3p WMP;7659;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072140R1;1SDA072140R1;1;E1.2B 1000 Ekip G Hi-Touch LSIG 3p WMP;10050;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072141R1;1SDA072141R1;1;E1.2C 1000 Ekip Dip LI 3p WMP;3719;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072142R1;1SDA072142R1;1;E1.2C 1000 Ekip Dip LSI 3p WMP;3886;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072143R1;1SDA072143R1;1;E1.2C 1000 Ekip Dip LSIG 3p WMP;4054;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072144R1;1SDA072144R1;1;E1.2C 1000 Ekip Touch LI 3p WMP;4191;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072145R1;1SDA072145R1;1;E1.2C 1000 Ekip Touch LSI 3p WMP;4358;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072146R1;1SDA072146R1;1;E1.2C 1000 Ekip Touch LSIG 3p WMP;4865;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072147R1;1SDA072147R1;1;E1.2C 1000 Ekip G Touch LSIG 3p WMP;9098;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072148R1;1SDA072148R1;1;E1.2C 1000 Ekip Hi-Touch LSI 3p WMP;7057;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072149R1;1SDA072149R1;1;E1.2C 1000 Ekip Hi-Touch LSIG 3p WMP;7725;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072150R1;1SDA072150R1;1;E1.2C 1000 Ekip G Hi-Touch LSIG 3p WMP;10151;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072151R1;1SDA072151R1;1;E1.2N 1000 Ekip Dip LI 3p WMP;4076;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072152R1;1SDA072152R1;1;E1.2N 1000 Ekip Dip LSI 3p WMP;4187;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072153R1;1SDA072153R1;1;E1.2N 1000 Ekip Dip LSIG 3p WMP;5037;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072154R1;1SDA072154R1;1;E1.2N 1000 Ekip Touch LI 3p WMP;4350;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072155R1;1SDA072155R1;1;E1.2N 1000 Ekip Touch LSI 3p WMP;4461;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072156R1;1SDA072156R1;1;E1.2N 1000 Ekip Touch LSIG 3p WMP;5517;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072157R1;1SDA072157R1;1;E1.2N 1000 Ekip G Touch LSIG 3p WMP;9199;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072158R1;1SDA072158R1;1;E1.2N 1000 Ekip Hi-Touch LSI 3p WMP;8191;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072159R1;1SDA072159R1;1;E1.2N 1000 Ekip Hi-Touch LSIG 3p WMP;9043;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072160R1;1SDA072160R1;1;E1.2N 1000 Ekip G Hi-Touch LSIG 3p WMP;10253;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072161R1;1SDA072161R1;1;E1.2L 1000 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072162R1;1SDA072162R1;1;E1.2L 1000 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072163R1;1SDA072163R1;1;E1.2L 1000 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072164R1;1SDA072164R1;1;E1.2L 1000 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072165R1;1SDA072165R1;1;E1.2L 1000 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072166R1;1SDA072166R1;1;E1.2L 1000 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072167R1;1SDA072167R1;1;E1.2L 1000 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072168R1;1SDA072168R1;1;E1.2L 1000 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072169R1;1SDA072169R1;1;E1.2L 1000 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072170R1;1SDA072170R1;1;E1.2L 1000 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072171R1;1SDA072171R1;1;E1.2B 1250 Ekip Dip LI 3p WMP;4287;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072172R1;1SDA072172R1;1;E1.2B 1250 Ekip Dip LSI 3p WMP;4455;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072173R1;1SDA072173R1;1;E1.2B 1250 Ekip Dip LSIG 3p WMP;4624;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072174R1;1SDA072174R1;1;E1.2B 1250 Ekip Touch LI 3p WMP;4763;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072175R1;1SDA072175R1;1;E1.2B 1250 Ekip Touch LSI 3p WMP;4933;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072176R1;1SDA072176R1;1;E1.2B 1250 Ekip Touch LSIG 3p WMP;5446;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072177R1;1SDA072177R1;1;E1.2B 1250 Ekip G Touch LSIG 3p WMP;9671;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072178R1;1SDA072178R1;1;E1.2B 1250 Ekip Hi-Touch LSI 3p WMP;7659;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072179R1;1SDA072179R1;1;E1.2B 1250 Ekip Hi-Touch LSIG 3p WMP;8334;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072180R1;1SDA072180R1;1;E1.2B 1250 Ekip G Hi-Touch LSIG 3p WMP;10726;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072181R1;1SDA072181R1;1;E1.2C 1250 Ekip Dip LI 3p WMP;4369;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072182R1;1SDA072182R1;1;E1.2C 1250 Ekip Dip LSI 3p WMP;4535;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072183R1;1SDA072183R1;1;E1.2C 1250 Ekip Dip LSIG 3p WMP;4700;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072184R1;1SDA072184R1;1;E1.2C 1250 Ekip Touch LI 3p WMP;4837;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072185R1;1SDA072185R1;1;E1.2C 1250 Ekip Touch LSI 3p WMP;5001;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072186R1;1SDA072186R1;1;E1.2C 1250 Ekip Touch LSIG 3p WMP;5504;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072187R1;1SDA072187R1;1;E1.2C 1250 Ekip G Touch LSIG 3p WMP;9742;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072188R1;1SDA072188R1;1;E1.2C 1250 Ekip Hi-Touch LSI 3p WMP;7673;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072189R1;1SDA072189R1;1;E1.2C 1250 Ekip Hi-Touch LSIG 3p WMP;8335;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072190R1;1SDA072190R1;1;E1.2C 1250 Ekip G Hi-Touch LSIG 3p WMP;10794;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072191R1;1SDA072191R1;1;E1.2N 1250 Ekip Dip LI 3p WMP;4603;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072192R1;1SDA072192R1;1;E1.2N 1250 Ekip Dip LSI 3p WMP;4713;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072193R1;1SDA072193R1;1;E1.2N 1250 Ekip Dip LSIG 3p WMP;5563;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072194R1;1SDA072194R1;1;E1.2N 1250 Ekip Touch LI 3p WMP;4878;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072195R1;1SDA072195R1;1;E1.2N 1250 Ekip Touch LSI 3p WMP;5176;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072196R1;1SDA072196R1;1;E1.2N 1250 Ekip Touch LSIG 3p WMP;6042;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072197R1;1SDA072197R1;1;E1.2N 1250 Ekip G Touch LSIG 3p WMP;10082;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072198R1;1SDA072198R1;1;E1.2N 1250 Ekip Hi-Touch LSI 3p WMP;8719;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072199R1;1SDA072199R1;1;E1.2N 1250 Ekip Hi-Touch LSIG 3p WMP;9568;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072200R1;1SDA072200R1;1;E1.2N 1250 Ekip G Hi-Touch LSIG 3p WMP;11171;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072201R1;1SDA072201R1;1;E1.2L 1250 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072202R1;1SDA072202R1;1;E1.2L 1250 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072203R1;1SDA072203R1;1;E1.2L 1250 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072204R1;1SDA072204R1;1;E1.2L 1250 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072205R1;1SDA072205R1;1;E1.2L 1250 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072206R1;1SDA072206R1;1;E1.2L 1250 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072207R1;1SDA072207R1;1;E1.2L 1250 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072208R1;1SDA072208R1;1;E1.2L 1250 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072209R1;1SDA072209R1;1;E1.2L 1250 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072210R1;1SDA072210R1;1;E1.2L 1250 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072211R1;1SDA072211R1;1;E1.2B 1600 Ekip Dip LI 3p WMP;6836;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072212R1;1SDA072212R1;1;E1.2B 1600 Ekip Dip LSI 3p WMP;7005;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072213R1;1SDA072213R1;1;E1.2B 1600 Ekip Dip LSIG 3p WMP;7174;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072214R1;1SDA072214R1;1;E1.2B 1600 Ekip Touch LI 3p WMP;7313;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072215R1;1SDA072215R1;1;E1.2B 1600 Ekip Touch LSI 3p WMP;7483;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072216R1;1SDA072216R1;1;E1.2B 1600 Ekip Touch LSIG 3p WMP;7995;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072217R1;1SDA072217R1;1;E1.2B 1600 Ekip G Touch LSIG 3p WMP;12221;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072218R1;1SDA072218R1;1;E1.2B 1600 Ekip Hi-Touch LSI 3p WMP;10209;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072219R1;1SDA072219R1;1;E1.2B 1600 Ekip Hi-Touch LSIG 3p WMP;10883;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072220R1;1SDA072220R1;1;E1.2B 1600 Ekip G Hi-Touch LSIG 3p WMP;13276;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072221R1;1SDA072221R1;1;E1.2C 1600 Ekip Dip LI 3p WMP;6967;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072222R1;1SDA072222R1;1;E1.2C 1600 Ekip Dip LSI 3p WMP;7133;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072223R1;1SDA072223R1;1;E1.2C 1600 Ekip Dip LSIG 3p WMP;7298;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072224R1;1SDA072224R1;1;E1.2C 1600 Ekip Touch LI 3p WMP;7435;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072225R1;1SDA072225R1;1;E1.2C 1600 Ekip Touch LSI 3p WMP;7601;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072226R1;1SDA072226R1;1;E1.2C 1600 Ekip Touch LSIG 3p WMP;8103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072227R1;1SDA072227R1;1;E1.2C 1600 Ekip G Touch LSIG 3p WMP;12339;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072228R1;1SDA072228R1;1;E1.2C 1600 Ekip Hi-Touch LSI 3p WMP;10273;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072229R1;1SDA072229R1;1;E1.2C 1600 Ekip Hi-Touch LSIG 3p WMP;10934;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072230R1;1SDA072230R1;1;E1.2C 1600 Ekip G Hi-Touch LSIG 3p WMP;13394;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072231R1;1SDA072231R1;1;E1.2N 1600 Ekip Dip LI 3p WMP;7103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072232R1;1SDA072232R1;1;E1.2N 1600 Ekip Dip LSI 3p WMP;7218;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072233R1;1SDA072233R1;1;E1.2N 1600 Ekip Dip LSIG 3p WMP;8091;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072234R1;1SDA072234R1;1;E1.2N 1600 Ekip Touch LI 3p WMP;7696;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072235R1;1SDA072235R1;1;E1.2N 1600 Ekip Touch LSI 3p WMP;7868;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072236R1;1SDA072236R1;1;E1.2N 1600 Ekip Touch LSIG 3p WMP;8592;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072237R1;1SDA072237R1;1;E1.2N 1600 Ekip G Touch LSIG 3p WMP;12773;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072238R1;1SDA072238R1;1;E1.2N 1600 Ekip Hi-Touch LSI 3p WMP;11356;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072239R1;1SDA072239R1;1;E1.2N 1600 Ekip Hi-Touch LSIG 3p WMP;12235;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072240R1;1SDA072240R1;1;E1.2N 1600 Ekip G Hi-Touch LSIG 3p WMP;13863;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072241R1;1SDA072241R1;1;E2.2N 800 Ekip Dip LI 3p WMP;4438;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072242R1;1SDA072242R1;1;E2.2N 800 Ekip Dip LSI 3p WMP;4558;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072243R1;1SDA072243R1;1;E2.2N 800 Ekip Dip LSIG 3p WMP;5484;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072244R1;1SDA072244R1;1;E2.2N 800 Ekip Touch LI 3p WMP;4737;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072245R1;1SDA072245R1;1;E2.2N 800 Ekip Touch LSI 3p WMP;4856;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072246R1;1SDA072246R1;1;E2.2N 800 Ekip Touch LSIG 3p WMP;6008;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072247R1;1SDA072247R1;1;E2.2N 800 Ekip G Touch LSIG 3p WMP;9596;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072248R1;1SDA072248R1;1;E2.2N 800 Ekip Hi-Touch LSI 3p WMP;8920;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072249R1;1SDA072249R1;1;E2.2N 800 Ekip Hi-Touch LSIG 3p WMP;9845;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072250R1;1SDA072250R1;1;E2.2N 800 Ekip G Hi-Touch LSIG 3p WMP;10651;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072251R1;1SDA072251R1;1;E2.2S 800 Ekip Dip LI 3p WMP;4960;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072252R1;1SDA072252R1;1;E2.2S 800 Ekip Dip LSI 3p WMP;5083;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072253R1;1SDA072253R1;1;E2.2S 800 Ekip Dip LSIG 3p WMP;6028;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072254R1;1SDA072254R1;1;E2.2S 800 Ekip Touch LI 3p WMP;5265;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072255R1;1SDA072255R1;1;E2.2S 800 Ekip Touch LSI 3p WMP;5387;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072256R1;1SDA072256R1;1;E2.2S 800 Ekip Touch LSIG 3p WMP;6561;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072257R1;1SDA072257R1;1;E2.2S 800 Ekip G Touch LSIG 3p WMP;10127;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072258R1;1SDA072258R1;1;E2.2S 800 Ekip Hi-Touch LSI 3p WMP;9533;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072259R1;1SDA072259R1;1;E2.2S 800 Ekip Hi-Touch LSIG 3p WMP;10478;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072260R1;1SDA072260R1;1;E2.2S 800 Ekip G Hi-Touch LSIG 3p WMP;11181;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072261R1;1SDA072261R1;1;E2.2H 800 Ekip Dip LI 3p WMP;5292;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072262R1;1SDA072262R1;1;E2.2H 800 Ekip Dip LSI 3p WMP;5415;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072263R1;1SDA072263R1;1;E2.2H 800 Ekip Dip LSIG 3p WMP;6359;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072264R1;1SDA072264R1;1;E2.2H 800 Ekip Touch LI 3p WMP;5598;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072265R1;1SDA072265R1;1;E2.2H 800 Ekip Touch LSI 3p WMP;5721;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072266R1;1SDA072266R1;1;E2.2H 800 Ekip Touch LSIG 3p WMP;6894;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072267R1;1SDA072267R1;1;E2.2H 800 Ekip G Touch LSIG 3p WMP;10459;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072268R1;1SDA072268R1;1;E2.2H 800 Ekip Hi-Touch LSI 3p WMP;9866;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072269R1;1SDA072269R1;1;E2.2H 800 Ekip Hi-Touch LSIG 3p WMP;10811;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072270R1;1SDA072270R1;1;E2.2H 800 Ekip G Hi-Touch LSIG 3p WMP;11513;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072271R1;1SDA072271R1;1;E2.2N 1000 Ekip Dip LI 3p WMP;4531;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072272R1;1SDA072272R1;1;E2.2N 1000 Ekip Dip LSI 3p WMP;4651;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072273R1;1SDA072273R1;1;E2.2N 1000 Ekip Dip LSIG 3p WMP;5597;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072274R1;1SDA072274R1;1;E2.2N 1000 Ekip Touch LI 3p WMP;4835;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072275R1;1SDA072275R1;1;E2.2N 1000 Ekip Touch LSI 3p WMP;4956;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072276R1;1SDA072276R1;1;E2.2N 1000 Ekip Touch LSIG 3p WMP;6130;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072277R1;1SDA072277R1;1;E2.2N 1000 Ekip G Touch LSIG 3p WMP;9695;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072278R1;1SDA072278R1;1;E2.2N 1000 Ekip Hi-Touch LSI 3p WMP;9102;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072279R1;1SDA072279R1;1;E2.2N 1000 Ekip Hi-Touch LSIG 3p WMP;10047;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072280R1;1SDA072280R1;1;E2.2N 1000 Ekip G Hi-Touch LSIG 3p WMP;10749;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072281R1;1SDA072281R1;1;E2.2S 1000 Ekip Dip LI 3p WMP;5280;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072282R1;1SDA072282R1;1;E2.2S 1000 Ekip Dip LSI 3p WMP;5402;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072283R1;1SDA072283R1;1;E2.2S 1000 Ekip Dip LSIG 3p WMP;6346;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072284R1;1SDA072284R1;1;E2.2S 1000 Ekip Touch LI 3p WMP;5585;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072285R1;1SDA072285R1;1;E2.2S 1000 Ekip Touch LSI 3p WMP;5705;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA072286R1;1SDA072286R1;1;E2.2S 1000 Ekip Touch LSIG 3p WMP;6879;0;pcs;1;;;;;;;;;;;;;;;;;;
